Run_ID,Range_(Nmi),Fuel_Fraction,Wingspan,Spans,Sweeps,Root_Chords,Tip_Chords,Swet,Sref,Taper Ratios,Wing Section Areas,L_D_Cruise,CD0,CDi_Cruise,CDw_Cruise,CD_Total_Cruise,CL_Cruise,Alpha_Cruise,AR,MTOW,Static_Margin,Section3_Stress_Pa,Stress_Ratio,Root_Moment_Sec3,Cost_Per_Hour
763,7000.0,0.3081820434034013,71.01184402326862,[ 4.9200891   7.99636473 18.63596583  4.18934296],[63.46160189 63.94513165 45.         42.44155319],[45.68278998 33.07239919  6.73880948  0.93711936],[33.07239919  6.73880948  0.93711936  0.12422229],1600.2610335280654,853.3221646706162,[0.72395752 0.20375932 0.13906304 0.1325576 ],[193.74127393 159.17247246  71.52417385   2.22316209],25.92415671216416,0.004846884556991903,0.0018759572323070453,0.00019643982978476254,0.0069235193208817955,0.17948639987423604,0.0500818255510728,5.909470303670731,1451699.214,"[16.95535102 23.08680876 23.20564593 25.52806473 25.61366521 25.65830105
 25.79336712 25.923237   26.01017658 26.05550423]",297456743.9290873,1.0376398044037929,2806306.0572557864,9969.534090248311
762,7000.0,0.3081820434034013,37.10101413266147,[2.57056126 4.17779942 9.7365903  2.18877392],[65.        45.9091786 45.        29.3716351],[48.07988818 34.80779645  7.09241284  0.98629252],[34.80779645  7.09241284  0.98629252  0.13074057],927.0600047290485,469.2225184728595,[0.72395752 0.20375932 0.13906304 0.1325576 ],[106.53393554  87.52533509  39.32952216   1.22246645],18.389351207734276,0.005232729263463986,0.009936818398493356,0.0006618400247090445,0.01582703015407205,0.29104881607863164,3.0442583354427817,2.933544737264275,1294424.582,"[-31.16886633 -24.08252226 -23.94447923 -20.04458295 -19.89805139
 -19.8438312  -19.67982467 -19.45743353 -19.30840476 -19.25327307]",149289347.0648572,0.5207767920867111,1482350.355702601,11053.634807627475
764,7000.0,0.3081820434034013,67.13533665223797,[ 4.65150346  7.55984647 17.61863612  3.96064845],[62.08761126 42.49681641 45.         45.        ],[60.55012375 43.83571723  8.93193582  1.24210219],[43.83571723  8.93193582  1.24210219  0.16465008],2040.8008373927582,1069.2907806620299,[0.72395752 0.20375932 0.13906304 0.1325576 ],[242.77555023 199.45767775  89.62633676   2.7858256 ],23.443996911734423,0.004601050550235995,0.0021320023406079525,0.0001651955864406498,0.006893047093791885,0.1616005747792969,-1.2625454102959541,4.215086774262482,1637837.431,"[-8.83861359 -6.83714807 -6.79854382 -5.96108149 -5.93013503 -5.91554241
 -5.87139789 -5.82446878 -5.79305071 -5.77823813]",255694831.3733981,0.8919587140932492,3197389.752183635,11013.847080491205
765,7000.0,0.3081820434034013,57.02272610634212,[ 3.95084647  6.42110513 14.96473708  3.3640551 ],[65.         43.12268426 35.09848336 45.        ],[52.80924037 38.23164652  7.7900542   1.08330865],[38.23164652  7.7900542   1.08330865  0.14360079],1496.7285756598208,792.1136780148049,[0.72395752 0.20375932 0.13906304 0.1325576 ],[179.84428324 147.75508925  66.39377103   2.06369549],23.88018905550414,0.004712540824159051,0.0030800628352491933,0.00023168902244028578,0.008026792752519421,0.19168132843951424,-0.3668037628517454,4.104955365431952,1439127.897,"[-16.20479108 -11.31318831 -11.21834808  -9.19626336  -9.12144076
  -9.08549849  -8.97674944  -8.86322694  -8.78721418  -8.75070598]",223488208.10733363,0.7796100282813964,2437379.3545857216,10290.921632692229
766,7000.0,0.3081820434034013,59.41184159954949,[ 4.11637746  6.69013404 15.59172368  3.50500095],[65.         61.02282245 27.5991554  45.        ],[44.19549662 31.99566198  6.51941424  0.90660959],[31.99566198  6.51941424  0.90660959  0.12017799],1279.4893182836615,690.6859937551855,[0.72395752 0.20375932 0.13906304 0.1325576 ],[156.81578407 128.83551122  57.89225587   1.79944572],25.761520072352578,0.00485809484421868,0.0028517995756860396,0.0002857371918338188,0.007988523322214542,0.20579650391368665,0.6752285643715907,5.110523384235717,1347257.812,"[-1.99059786  5.83706467  5.9892712   8.98751     9.09819126  9.15554746
  9.3291197   9.49709198  9.6095533   9.66782365]",254749853.2077899,0.8886622786318252,2325147.750533042,9690.776793254881
767,7000.0,0.3081820434034013,53.314220035087686,[ 3.69390088  6.00350483 13.99149673  3.14527183],[61.83629018 45.13265723 45.         36.06523262],[54.92370003 39.76242548  8.10196467  1.12668387],[39.76242548  8.10196467  1.12668387  0.14935051],1487.9237985376383,770.2513405778778,[0.72395752 0.20375932 0.13906304 0.1325576 ],[174.88058104 143.6770488   64.56130295   2.00673749],22.66043846003506,0.004833425864497338,0.0037228026432225884,0.00026835836376813265,0.00881737535956904,0.19980559171454373,-0.10116237956323382,3.690231886928288,1458720.78,"[-17.57722266 -13.11659636 -13.03016151 -11.08227743 -11.01004028
 -10.97711152 -10.87748938 -10.76789687 -10.69450789 -10.66105977]",204555312.2104166,0.7135650425944765,2320219.8785453653,10600.402270978924
768,7000.0,0.3081820434034013,69.12128574564275,[ 4.78910088  7.78347639 18.1398179   4.0778095 ],[40.87046871 60.94773977 37.41654705 32.31688703],[48.1081145  34.8282311   7.09657659  0.98687155],[34.8282311   7.09657659  0.98687155  0.13081732],1644.9885256537164,874.7012761818133,[0.72395752 0.20375932 0.13906304 0.1325576 ],[198.59526282 163.16037548  73.31613866   2.27886114],25.02490997861973,0.0048853409955013265,0.0019489964782804453,0.000179718832902716,0.007028469004422881,0.17588680412320162,-1.0428116389503976,5.462152935212711,1458226.837,"[-8.65672039 -1.35768981 -1.21625023  1.65279854  1.75870823  1.81201984
  1.97333024  2.13401049  2.24158455  2.29572589]",294406916.8409746,1.0270008727010744,2924993.7296182956,10140.757813081273
769,7000.0,0.3081820434034013,68.5231972726977,[ 4.74766204  7.716128   17.98285879  4.04252528],[64.11985969 65.         45.         37.99259437],[53.53528958 38.7572753   7.89715596  1.09820255],[38.7572753   7.89715596  1.09820255  0.14557509],1848.2311782307797,964.955734277912,[0.72395752 0.20375932 0.13906304 0.1325576 ],[219.08695331 179.99578166  80.88113089   2.51400127],24.31219641938521,0.004756513387402207,0.0020205782062769997,0.00016665783072968964,0.006952537857676583,0.16903146600904476,-0.2653532307416032,4.865952289497187,1545991.202,"[15.74910014 18.65060972 18.70669938 19.87862724 19.92190289 19.94306547
 20.00709232 20.07273279 20.11667776 20.1381643 ]",277163643.79939836,0.9668499202304593,3064326.3295547054,10541.353933790768
770,7000.0,0.3081820434034013,81.7956686919296,[ 5.66725148  9.21068885 21.46601469  4.82553458],[52.45354384 42.5392972  45.         45.        ],[47.14235972 34.12906567  6.95411512  0.96706042],[34.12906567  6.95411512  0.96706042  0.12819121],1867.3759650769273,1014.3112463637915,[0.72395752 0.20375932 0.13906304 0.1325576 ],[230.29280285 189.20219773  85.01803531   2.6425873 ],25.68630213672468,0.004726972553043355,0.0013254065448522348,0.00014913779001340312,0.006205309652790492,0.1593914585935107,-1.5073981391417581,6.596132538946824,1532386.631,"[-11.22572556  -3.73569828  -3.59085854  -0.7351162   -0.62990721
  -0.57555216  -0.41108877  -0.25150264  -0.14467589  -0.08949302]",329782134.1519005,1.1504027935531411,3210680.0972975236,10245.215271221481
771,7000.0,0.3081820434034013,79.95323689273295,[ 5.53959772  9.00321985 20.98249682  4.71684034],[65.         62.74408088 44.80485859 45.        ],[59.27956566 42.91588715  8.74451187  1.21603844],[42.91588715  8.74451187  1.21603844  0.16119513],2394.916979921434,1246.725033506838,[0.72395752 0.20375932 0.13906304 0.1325576 ],[283.06084881 232.55496491 104.4986076    3.24809544],23.535540537652544,0.004656400308183471,0.0014388072175188793,0.00012716757785983816,0.006221192506787623,0.14641912843604035,-1.1908546096378694,5.127449852871196,1730216.965,"[21.63109903 21.4143953  21.41022403 21.32018562 21.31686191 21.31528859
 21.31052935 21.30549004 21.30211662 21.30052003]",325727569.9406749,1.136258964909331,3987660.042021104,11289.044084075918
772,7000.0,0.3081820434034013,70.48131607546996,[ 4.88333122  7.93662406 18.49673694  4.15804447],[65.         38.32584235 44.00326828 42.10537514],[50.52053486 36.57472096  7.45244018  1.03635902],[36.57472096  7.45244018  1.03635902  0.13737726],1731.2398556234862,936.6375417602374,[0.72395752 0.20375932 0.13906304 0.1325576 ],[212.657491   174.71351325  78.50754281   2.44022383],25.444541246741387,0.004615619468757951,0.0018590259011994155,0.00016145605990705895,0.006652457709532555,0.16926873458240382,-0.9994782770716522,5.303669449758104,1502727.995,"[-7.01170356 -1.89556925 -1.79655419  0.17592171  0.24864386  0.28586225
  0.39847609  0.508793    0.58264285  0.62043285]",280373808.2721266,0.9780481683911393,2925256.6460137405,10200.110952636865
773,7000.0,0.3081820434034013,58.15164214908326,[ 4.02906395  6.54822793 15.26100373  3.43065549],[65.         65.         29.33672325 45.        ],[51.47744662 37.26748442  7.59359718  1.05598874],[37.26748442  7.59359718  1.05598874  0.13997933],1500.3648424737964,787.423907324301,[0.72395752 0.20375932 0.13906304 0.1325576 ],[178.77950116 146.88029374  66.00068154   2.05147722],24.03370374740582,0.004794588857275067,0.00293305557550242,0.00023083686511694645,0.007960547357413306,0.19132143685526568,0.4050145581836902,4.294527322806211,1427921.389,"[ 3.2123855   7.79506114  7.88394309  9.7664373   9.83608409  9.86975524
  9.97163461 10.07730786 10.14806471 10.18226716]",234246650.22908494,0.8171394775433195,2490284.5852841674,10226.801870696381
774,7000.0,0.3081820434034013,84.1427587870775,[ 5.82987072  9.47498545 22.08197237  4.96400114],[65.         65.         42.44982573 45.        ],[55.54973875 40.21565092  8.19431358  1.13952619],[40.21565092  8.19431358  1.13952619  0.15105285],2361.345900718332,1229.4995785183203,[0.72395752 0.20375932 0.13906304 0.1325576 ],[279.14992075 229.34185458 103.054796     3.20321793],23.84226261706998,0.004710565024416131,0.001262757124659984,0.00012415404213936154,0.006096924319313512,0.1453644707774734,-1.1711230341959018,5.758443500104715,1694020.745,"[30.08532819 30.35198266 30.35711934 30.46652343 30.47056102 30.47249719
 30.47835427 30.48447642 30.48857472 30.49053968]",361934658.6944169,1.2625627628875007,4152128.5239098268,11103.446490663237
775,7000.0,0.3081820434034013,73.14853883055719,[ 5.06813101  8.23696954 19.19670851  4.31539725],[65.         65.         45.         34.59308585],[56.80331189 41.12318462  8.37923203  1.16524152],[41.12318462  8.37923203  1.16524152  0.15446162],2106.1750792348466,1092.971731160511,[0.72395752 0.20375932 0.13906304 0.1325576 ],[248.15215675 203.87494897  91.61123823   2.84752163],23.84450419994741,0.004714879816273556,0.0017467652456335217,0.00014274385332206397,0.0066111341237322105,0.15763921537974832,-0.6690782246856797,4.895560041030688,1633071.737,"[20.42951366 21.5698205  21.59181696 22.06053534 22.07784339 22.08614425
 22.11125607 22.13750348 22.15507498 22.16350083]",299768127.62582666,1.0457027707877675,3516557.3734852374,10910.400293732204
776,7000.0,0.3081820434034013,51.11629641623611,[ 3.5416167   5.75600529 13.41468549  3.01560535],[64.43792872 57.97366992 45.         45.        ],[50.79671885 36.77466643  7.49318093  1.04202455],[36.77466643  7.49318093  1.04202455  0.13812827],1309.063727045988,683.0062166637756,[0.72395752 0.20375932 0.13906304 0.1325576 ],[155.07214039 127.4029818   57.24854856   1.77943758],22.94504589959057,0.0049047476508857725,0.004176964380017945,0.0003105027857995359,0.00939148586883266,0.21548807432572162,1.1429635977092543,3.8255519431073592,1395018.495,"[-9.62202103 -4.09757293 -3.99031635 -1.60299663 -1.5144399  -1.47356353
 -1.34988758 -1.21551026 -1.12551979 -1.08398854]",195953910.14972144,0.6835601516850749,2055645.3434886767,10331.126078178646
777,7000.0,0.3081820434034013,83.05681537541894,[ 5.75463062  9.35270163 21.79698324  4.89993592],[65.         65.         27.42288369 45.        ],[46.07922266 33.35939961  6.79728849  0.94525163],[33.35939961  6.79728849  0.94525163  0.12530028],1894.655215478362,1006.723103389297,[0.72395752 0.20375932 0.13906304 0.1325576 ],[228.56996411 187.78676106  84.38200863   2.62281789],25.39514543762779,0.00480995674386999,0.0012475039846777322,0.00015144455960074664,0.006206350899940154,0.15761118374093233,-0.8256993755879986,6.852365419132357,1503935.237,"[30.96766809 35.48396204 35.57136681 37.31612422 37.38045597 37.41331637
 37.51274369 37.61033254 37.67566208 37.70902726]",402333996.46228516,1.403490685333553,3828692.3416921743,10212.345019342334
778,7000.0,0.3081820434034013,49.30526001259955,[ 3.41613819  5.5520716  12.93940685  2.90876328],[65.         60.49247563 33.12497944 31.45400234],[48.18140556 34.88129072  7.10738799  0.98837501],[34.88129072  7.10738799  0.98837501  0.13101662],1186.5146967291544,624.8882159301183,[0.72395752 0.20375932 0.13906304 0.1325576 ],[141.87682453 116.56207521  52.3771856    1.62802263],23.034000049528117,0.004944751643431244,0.004556106451980334,0.00035421623896456593,0.00985293134379107,0.22695242106088068,1.5108466589051046,3.8903096632916974,1344216.505,"[-11.63444294  -5.10099727  -4.97394513  -2.15560457  -2.05100434
  -2.0025337   -1.8558727   -1.6971254   -1.59080886  -1.54155105]",202578770.04958954,0.7066701280799635,2015728.2831454512,10147.304857778858
779,7000.0,0.3081820434034013,73.0596484217315,[ 5.06197219  8.22695994 19.17338059  4.31015316],[46.5752058  58.63319218 45.         45.        ],[58.97441878 42.69497377  8.69949871  1.20977878],[42.69497377  8.69949871  1.20977878  0.16036537],2178.0094052923127,1133.3677839904649,[0.72395752 0.20375932 0.13906304 0.1325576 ],[257.32381907 211.41013307  94.99717431   2.95276555],23.413757771104127,0.00472264090137618,0.0017571380275292934,0.00014105986903355236,0.006623228932188965,0.15507467788084106,-1.5174386156958872,4.709602922286628,1665880.406,"[-3.37945325 -0.64275562 -0.59000459  0.55559586  0.59791954  0.61785101
  0.67814498  0.74232315  0.78528817  0.80551833]",284106197.0748252,0.9910681293307856,3460214.0931797596,11110.863536447705
780,7000.0,0.3081820434034013,48.567524744735145,[ 3.36502386  5.46899813 12.74579958  2.86524059],[65.       65.       27.024388 45.      ],[43.97794277 31.83816223  6.4873222   0.90214678],[31.83816223  6.4873222   0.90214678  0.11958641],1053.0052873270263,561.837206557858,[0.72395752 0.20375932 0.13906304 0.1325576 ],[127.56150098 104.8010013   47.09234531   1.4637557 ],23.673031252728823,0.0050083565162481565,0.004850108073784411,0.00041747728310897656,0.01027562771240273,0.2432552559771162,2.3041352935670925,4.198377096244427,1295402.699,"[-9.05385912 -0.85125032 -0.69146466  2.75391493  2.88171123  2.9425746
  3.12674946  3.32073291  3.45064734  3.51250966]",202458588.37299576,0.7062508896732411,1838779.7337979719,9873.317330243062
781,7000.0,0.3081820434034013,79.14858652983985,[ 5.48384714  8.91261133 20.77132871  4.66937   ],[65.         47.47640759 45.         43.5530508 ],[59.9484773  43.40015076  8.84318509  1.22976024],[43.40015076  8.84318509  1.22976024  0.16301406],2360.125897636112,1248.104462937195,[0.72395752 0.20375932 0.13906304 0.1325576 ],[283.37403933 232.81227358 104.61422929   3.25168927],23.769869441918164,0.004554681862588298,0.0014605381810942366,0.0001259262577518104,0.006140350459166217,0.14595532874200323,-1.5630429650597992,5.01921027902516,1726644.622,"[4.95616333 5.63302034 5.64604991 5.92437407 5.9346441  5.93955392
 5.95440622 5.96997749 5.98040104 5.98538346]",314086331.1384235,1.0956499923433378,3888532.9854266644,11223.131822892528
782,7000.0,0.3081820434034013,54.648751759763044,[ 3.78636454  6.15378121 14.34172404  3.22400251],[65.         46.47002849 44.64995897 45.        ],[53.11564991 38.45347401  7.83525361  1.08959422],[38.45347401  7.83525361  1.08959422  0.14443399],1458.7899482614237,763.5410003849421,[0.72395752 0.20375932 0.13906304 0.1325576 ],[173.35704174 142.42535104  63.99885238   1.98925503],23.345988764313784,0.0047835414705317885,0.0034946178294888654,0.00024850039997244185,0.008536845861528771,0.19930110756592934,0.080228533386959,3.9113630668091903,1442361.573,"[-13.77341406  -9.01009009  -8.91774511  -6.90109821  -6.82640038
  -6.79132019  -6.68518311  -6.57185121  -6.4959621   -6.46032828]",208142577.06362113,0.7260787571986783,2283189.8308002497,10405.228300438404
783,7000.0,0.3081820434034013,71.45070515629105,[ 4.9504958   8.04578316 18.75113819  4.21523357],[65.         48.69518368 32.41660985 45.        ],[60.92675386 44.10838142  8.98749369  1.24982823],[44.10838142  8.98749369  1.24982823  0.16567423],2177.947442822386,1145.1020055432807,[0.72395752 0.20375932 0.13906304 0.1325576 ],[259.98799811 213.59894889  95.98071902   2.98333675],23.470354428948877,0.004561498032851991,0.0017936514414454983,0.00013064078178839488,0.006495006825128069,0.15244011220419776,-1.4379627559311823,4.458295630099024,1654533.267,"[-2.37570747 -1.19208455 -1.16926344 -0.67486171 -0.65659609 -0.64797345
 -0.62188908 -0.59419097 -0.57564796 -0.56689581]",284761818.24341965,0.9933551799189058,3583013.0621156334,11061.521630117435
784,7000.0,0.3081820434034013,81.0163540345349,[ 5.61325629  9.12293329 21.26149555  4.77955892],[60.31037829 42.07646553 40.26142973 38.95889504],[59.4914453  43.069279    8.77576689  1.22038486],[43.069279    8.77576689  1.22038486  0.16177128],2372.357789362093,1267.8177592678808,[0.72395752 0.20375932 0.13906304 0.1325576 ],[287.84981566 236.48944763 106.26656798   3.30304837],23.80373448822476,0.0045224258608746026,0.0013552436849971813,0.00011325496435773062,0.005998652177406472,0.14279032371819497,-1.8446356780097746,5.177123898973754,1715883.025,"[-3.93189411 -2.20735362 -2.17414836 -1.46585058 -1.43971384 -1.42720071
 -1.38934796 -1.3497189  -1.3231907  -1.31049221]",332246173.389574,1.1589982792659557,4082000.9545465163,11181.292274574373
